month,category,name,monthly_rank,votes,matched_terms,url
2026-03,model_release,Gemini 3.1 Flash-Lite,91,311,gemini 3,https://www.producthunt.com/products/gemini-6/launches/gemini-3-1-flash-lite-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,GPT‑5.4 mini and nano,114,270,gpt-5,https://www.producthunt.com/products/openai/launches/gpt-5-4-mini-and-nano?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,Google Gemini in Chrome,179,189,gemini 3,https://www.producthunt.com/products/googlegemini-in-chrome/launches/google-gemini-in-chrome?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,GPT‑5.3 Instant in ChatGPT,196,176,gpt-5,https://www.producthunt.com/products/openai/launches/gpt-5-3-instant-in-chatgpt?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,Blood Sugar Journal,241,152,gpt-4,https://www.producthunt.com/products/blood-sugar-journal/launches/blood-sugar-journal?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,Qwen3.5-Omni,292,135,qwen | qwen3,https://www.producthunt.com/products/qwen3/launches/qwen3-5-omni?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,Uni-1 by Luma,353,121,foundation model,https://www.producthunt.com/products/luma-ai/launches/uni-1-by-luma?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,Locally AI + Qwen,359,119,qwen,https://www.producthunt.com/products/locally-ai-for-mac/launches/locally-ai-qwen?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,ScreenGeany AI,470,101,claude haiku | gpt-4,https://www.producthunt.com/products/screengeany-ai/launches/screengeany-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,GhostDesk,515,94,gpt-4,https://www.producthunt.com/products/ghostdesk/launches/ghostdesk?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,OpenAdapter,637,79,qwen,https://www.producthunt.com/products/openadapter-2/launches/openadapter-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,Monostate,665,73,qwen,https://www.producthunt.com/products/monostate/launches/monostate?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-03,model_release,RyzenClaw + RadeonClaw,674,67,qwen 3,https://www.producthunt.com/products/instella/launches/ryzenclaw-radeonclaw?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Plurai,3,765,ai agent,https://www.producthunt.com/products/plurai/launches/plurai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Clera,5,748,ai agent,https://www.producthunt.com/products/clera/launches/clera?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Dune,7,638,ai agents,https://www.producthunt.com/products/dune-4/launches/dune-5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,NovaVoice,10,592,ai assistant,https://www.producthunt.com/products/novavoice/launches/novavoice?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Figma for Agents,12,588,ai agents,https://www.producthunt.com/products/figma-for-agents/launches/figma-for-agents?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Ask Product Hunt AI,13,578,ai assistant,https://www.producthunt.com/products/producthunt/launches/ask-product-hunt-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Claude Opus 4.7,14,578,agentic,https://www.producthunt.com/products/claude-opus-4-7/launches/claude-opus-4-7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Claude Code Desktop App Redesigned,16,575,agentic,https://www.producthunt.com/products/claude-redesigned/launches/claude-code-desktop-app-redesigned?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,SureThing.io,23,460,ai agents | autonomous agent,https://www.producthunt.com/products/surething-io/launches/surething-io-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Google Gemma 4,26,444,agentic,https://www.producthunt.com/products/google-gemma/launches/google-gemma-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Claude Advisor tool,28,439,ai agents,https://www.producthunt.com/products/claude/launches/claude-advisor-tool?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Lessie AI,37,408,ai agent,https://www.producthunt.com/products/lessie-ai-2/launches/lessie-ai-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Kollab,46,385,ai agents,https://www.producthunt.com/products/kollab-2/launches/kollab-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Resend CLI 2.0,53,370,ai agents,https://www.producthunt.com/products/resend/launches/resend-cli-2-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Intent,55,358,ai agents,https://www.producthunt.com/products/augment-code/launches/intent-9?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Luma Agents,61,341,ai agents,https://www.producthunt.com/products/luma-agents/launches/luma-agents?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,KarmaBox,68,325,ai agents,https://www.producthunt.com/products/karmabox-2/launches/karmabox-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,The New Waydev,71,317,ai agents,https://www.producthunt.com/products/waydev/launches/the-new-waydev?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,CatDoes v4,73,308,ai agent,https://www.producthunt.com/products/catdoes-2/launches/catdoes-v4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Clawdi,86,284,ai agents,https://www.producthunt.com/products/clawdi/launches/clawdi?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Logic,89,277,ai agent,https://www.producthunt.com/products/logic-ship-an-agent/launches/logic-a61802c1-1f81-4b75-86e6-a6d76505847a?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Social Fetch,90,276,ai agents,https://www.producthunt.com/products/social-fetch/launches/social-fetch?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,AgentMail,91,275,ai agent | ai agents,https://www.producthunt.com/products/agentmail/launches/agentmail?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity, Jet AI Agents,93,273,ai agents,https://www.producthunt.com/products/jet-admin/launches/jet-ai-agents?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,CraftBot,94,273,agentic | ai assistant,https://www.producthunt.com/products/craftbot/launches/craftbot?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Is Your Site Agent-Ready? by Cloudflare,99,268,ai agents,https://www.producthunt.com/products/is-your-site-agent-ready/launches/is-your-site-agent-ready-by-cloudflare?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,OpenOwl,102,263,ai assistants,https://www.producthunt.com/products/openowl/launches/openowl?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,FuseAI,108,254,agentic,https://www.producthunt.com/products/fuseai/launches/fuseai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Inrō AI,115,244,ai agent,https://www.producthunt.com/products/inro/launches/inro-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Nova Recruiter,127,228,agentic | ai agents,https://www.producthunt.com/products/nova-recruiter/launches/nova-recruiter?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Actian VectorAI DB,147,205,ai agents,https://www.producthunt.com/products/actian/launches/actian-vectorai-db?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,showmd,150,204,agentic,https://www.producthunt.com/products/showmd-ai-markdown-quicklook-preview/launches/showmd?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Cosyra,151,203,ai agents,https://www.producthunt.com/products/cosyra/launches/cosyra?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Reloop Animation Studio,152,198,ai agent,https://www.producthunt.com/products/reloop/launches/reloop-animation-studio?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,LaReview,154,197,ai agent,https://www.producthunt.com/products/lareview/launches/lareview?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Canva AI 2.0,155,193,agentic,https://www.producthunt.com/products/canva/launches/canva-ai-2-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,BAND,157,190,ai agents,https://www.producthunt.com/products/band/launches/band-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Devaito,160,188,ai agents,https://www.producthunt.com/products/devaito/launches/devaito?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Predflow AI,164,184,ai agent,https://www.producthunt.com/products/predflow-2/launches/predflow-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,OpenBox,183,171,agentic,https://www.producthunt.com/products/openbox/launches/openbox?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Cloudflare Email Service,186,168,ai agents,https://www.producthunt.com/products/cloudflare/launches/cloudflare-email-service?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,ChatGPT Shopping,202,159,agentic,https://www.producthunt.com/products/chatgpt-shopping/launches/chatgpt-shopping?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,CalendarPipe,204,157,ai agents,https://www.producthunt.com/products/calendarpipe/launches/calendarpipe?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,MiniMax CLI,225,145,ai agents,https://www.producthunt.com/products/minimax/launches/minimax-cli?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Granter,232,142,ai agent,https://www.producthunt.com/products/granter-ai/launches/granter?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,tama96,239,141,ai agent | ai agents,https://www.producthunt.com/products/tama96-desktop-terminal-ai-pet/launches/tama96?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Qwen3.6-Plus,243,139,agentic,https://www.producthunt.com/products/qwen3/launches/qwen3-6-plus?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Visual PR Testing with AI,244,139,ai agents,https://www.producthunt.com/products/qa-tech/launches/visual-pr-testing-with-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Doing,245,138,ai agents,https://www.producthunt.com/products/doing/launches/doing?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,The Agentic Sales Engine by Crono,248,138,agentic | ai agents,https://www.producthunt.com/products/crono-4/launches/the-agentic-sales-engine-by-crono?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Astropad Workbench,259,132,ai agents,https://www.producthunt.com/products/workbench-4/launches/astropad-workbench?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Nicelydone MCP,261,132,ai agents,https://www.producthunt.com/products/nicely-done/launches/nicelydone-mcp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Symphony,263,132,agentic,https://www.producthunt.com/products/openai/launches/symphony-8?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Nitro by Rocketlane,270,130,ai agents,https://www.producthunt.com/products/rocketlane/launches/nitro-by-rocketlane?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Typewise AI Customer Service,280,128,ai agent | ai agents,https://www.producthunt.com/products/typewise/launches/typewise-ai-customer-service?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Android CLI,281,127,ai agents,https://www.producthunt.com/products/android-cli/launches/android-cli?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Cosine Swarm,282,127,ai agents,https://www.producthunt.com/products/cosine/launches/cosine-swarm?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,LIVE: wtf are agents buying?,284,127,ai agents,https://www.producthunt.com/products/live-wtf-are-agents-buying/launches/live-wtf-are-agents-buying?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-04,agent_identity,Agentcard,292,124,ai agent | ai agents,https://www.producthunt.com/products/agent-card/launches/agentcard?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
